# Clock	In Chain	On Target
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	0	0
10	0	0
11	0	0
12	0	0
13	0	0
14	0	0
15	1	0
16	1	0
17	1	0
18	1	0
19	1	0
20	1	0
21	1	0
22	1	0
23	1	0
24	1	0
25	1	0
26	1	0
27	1	0
28	1	0
29	1	0
30	1	0
31	1	0
32	1	0
33	1	0
34	1	0
35	1	0
36	1	0
37	1	0
38	1	0
39	1	0
40	1	0
41	1	0
42	1	0
43	1	0
44	1	0
45	1	0
46	1	0
47	1	0
48	1	0
49	1	0
50	1	0
51	1	0
52	1	0
53	1	0
54	1	0
55	1	0
56	1	0
57	1	0
58	1	0
59	1	0
60	1	0
61	1	0
62	3	0
63	1	0
64	3	0
65	3	0
66	1	0
67	3	0
68	3	0
69	1	0
70	3	0
71	3	0
72	1	0
73	3	0
74	3	0
75	1	0
76	3	0
77	3	0
78	1	0
79	3	0
80	3	0
81	1	0
82	3	0
83	3	0
84	1	0
85	3	0
86	3	0
87	1	0
88	3	0
89	3	0
90	1	0
91	3	0
92	3	0
93	1	0
94	3	0
95	3	0
96	1	0
97	3	0
98	3	0
99	1	0
100	3	0
101	3	0
102	1	0
103	3	0
104	3	0
105	1	0
106	3	0
107	4	0
108	2	0
109	4	0
110	4	0
111	2	0
112	4	0
113	4	0
114	2	0
115	4	0
116	4	0
117	2	0
118	4	0
119	4	0
120	2	0
121	4	0
122	4	0
123	2	0
124	4	0
125	4	0
126	2	0
127	4	0
128	4	0
129	2	0
130	4	0
131	4	0
132	2	0
133	4	0
134	4	0
135	2	0
136	4	0
137	4	0
138	2	0
139	4	0
140	4	0
141	2	0
142	4	0
143	4	0
144	2	0
145	4	0
146	4	0
147	2	0
148	4	0
149	4	0
150	2	0
151	4	0
152	4	0
153	2	0
154	4	0
155	4	0
156	2	0
157	4	0
158	4	0
159	2	0
160	4	0
161	4	0
162	2	0
163	4	0
164	4	0
165	2	0
166	4	0
167	4	0
168	2	0
169	4	0
170	4	0
171	2	0
172	4	0
173	4	0
174	2	0
175	4	0
176	4	0
177	2	0
178	4	0
179	4	0
180	2	0
181	4	0
182	4	0
183	2	0
184	4	0
185	4	0
186	2	0
187	4	0
188	4	0
189	2	0
190	4	0
191	4	0
192	2	0
193	4	0
194	4	0
195	2	0
196	4	0
197	4	0
198	2	0
199	4	0
200	4	0
201	2	0
202	4	0
203	4	0
204	2	0
205	4	0
206	4	0
207	2	0
208	4	0
209	4	0
210	2	0
211	4	0
212	4	0
213	2	0
214	4	0
215	4	0
216	2	0
217	4	0
218	4	0
219	2	0
220	4	0
221	4	0
222	2	0
223	4	0
224	4	0
225	2	0
226	4	0
227	4	0
228	2	0
229	4	0
230	4	0
231	2	0
232	4	0
233	4	0
234	2	0
235	4	0
236	4	0
237	2	0
238	4	0
239	4	0
240	2	0
241	4	0
242	4	0
243	2	0
244	4	0
245	4	0
246	2	0
